bref_id,season,team,g,mp,ws
billuch01,2011,NYK,22,699,2
billuch01,2011,TOT,72,2310,8
billuch01,2012,LAC,20,607,1.7
billuch01,2013,LAC,28,533,1.1
billuch01,2014,DET,19,309,-0.3
birchkh01,2018,ORL,42,578,1.8
birchkh01,2019,ORL,55,735,3
birchkh01,2020,ORL,53,1011,2.4000000000000004
birchkh01,2021,ORL,48,952,2.1
birchkh01,2021,TOR,19,577,1.7
birchkh01,2021,TOT,67,1529,3.8
birdja01,2018,BOS,13,115,0.2
bitadgo01,2020,IND,54,471,0.7
bitadgo01,2021,IND,45,561,1.5
biyombi01,2012,CHO,63,1455,0.6
biyombi01,2013,CHO,80,2186,1.4
biyombi01,2014,CHO,80,1120,3.3000000000000003
biyombi01,2015,CHO,64,1243,4
biyombi01,2016,TOR,102,2314,7.4
biyombi01,2017,ORL,81,1793,2.9
biyombi01,2018,ORL,82,1495,2.9
biyombi01,2019,CHO,54,783,2
biyombi01,2020,CHO,53,1029,2.4
biyombi01,2021,CHO,66,1349,2.3
bjeline01,2016,MIN,60,1075,1.9
bjeline01,2017,MIN,65,1190,1.5
bjeline01,2018,MIN,72,1418,3
bjeline01,2019,SAC,77,1788,4.5
bjeline01,2020,SAC,72,2011,5.3
bjeline01,2021,MIA,13,186,0.5
bjeline01,2021,SAC,26,439,0.5
bjeline01,2021,TOT,37,595,0.9
blackta01,2015,HOU,25,393,0.9
blackta01,2015,LAL,38,803,2.2
blackta01,2015,TOT,63,1196,3.1
blackta01,2016,LAL,39,496,0.7
blackta01,2017,LAL,67,1091,2.4
blackta01,2018,HOU,58,555,1.5
blairde01,2010,SAS,92,1585,5
blairde01,2011,SAS,85,1784,4.8
blairde01,2012,SAS,74,1439,4.4
blairde01,2013,SAS,73,927,2.8000000000000003
blairde01,2014,DAL,84,1295,3.8
blairde01,2015,WAS,29,180,0.1
blairde01,2016,WAS,29,218,-0.1
blakean01,2018,CHI,19,314,0
blakean01,2019,CHI,57,829,-0.5
blakest01,2010,LAC,29,762,0.9
blakest01,2010,POR,51,1397,2.4
blakest01,2010,TOT,80,2159,3.3
blakest01,2011,LAL,88,1726,1.9000000000000001
blakest01,2012,LAL,65,1543,1.3
blakest01,2013,LAL,47,1250,2.4
blakest01,2014,GSW,34,652,1
blakest01,2014,LAL,27,891,0.8
blakest01,2014,TOT,55,1498,1.8
blakest01,2015,POR,86,1572,2
blakest01,2016,DET,62,1029,1
blatcan01,2010,WAS,81,2256,3.4
blatcan01,2011,WAS,64,2172,2.4
blatcan01,2012,WAS,26,626,-0.1
blatcan01,2013,BRK,89,1693,5.4
blatcan01,2014,BRK,85,1790,4.2
bledser01,2011,LAC,81,1841,0.3
bledser01,2012,LAC,51,653,0.8999999999999999
bledser01,2013,LAC,82,1650,4
bledser01,2014,PHO,43,1416,4.1
bledser01,2015,PHO,81,2800,7
bledser01,2016,PHO,31,1059,2.5
bledser01,2017,PHO,66,2176,5.3
bledser01,2018,MIL,78,2464,5.8
bledser01,2018,PHO,3,83,0
bledser01,2018,TOT,74,2322,5.6
bledser01,2019,MIL,93,2695,8.899999999999999
bledser01,2020,MIL,70,1913,5.7
bledser01,2021,NOP,71,2111,2.3
blevike01,2021,POR,19,79,-0.2
blossja01,2019,CLE,27,439,0.3
blueva01,2014,BOS,3,15,-0.1
blueva01,2015,LAL,2,74,-0.2
blueva01,2018,LAL,5,45,-0.1
boganke01,2010,SAS,87,1614,2.5
boganke01,2011,CHI,98,1768,4.3
boganke01,2012,BRK,5,94,0
boganke01,2013,BRK,76,1431,1.4
boganke01,2014,BOS,6,55,0.1
bogdabo01,2018,SAC,78,2175,2.9
bogdabo01,2019,SAC,70,1947,2.7
bogdabo01,2020,SAC,61,1766,3.1
bogdabo01,2021,ATL,60,1828,4.1
bogdabo02,2015,BRK,84,2060,2.5
bogdabo02,2016,BRK,79,2115,0.9
bogdabo02,2017,BRK,55,1482,1.6
bogdabo02,2017,TOT,81,2083,2.9
bogdabo02,2017,WAS,39,865,1.9
bogdabo02,2018,IND,87,2702,5.5
bogdabo02,2019,IND,85,2721,7.1
bogdabo02,2020,UTA,63,2083,4.2
bogdabo02,2021,UTA,83,2606,5.7
bogutan01,2010,MIL,69,2229,7.5
bogutan01,2011,MIL,65,2297,5.4
bogutan01,2012,MIL,12,364,0.5
bogutan01,2013,GSW,44,1113,2.5
bogutan01,2014,GSW,67,1769,6.5
bogutan01,2015,GSW,86,2023,6.6
bogutan01,2016,GSW,92,1816,6.9
bogutan01,2017,CLE,1,1,0
bogutan01,2017,DAL,26,582,0.7
bogutan01,2017,TOT,27,583,0.7
bogutan01,2018,LAL,24,216,0.4
bogutan01,2019,GSW,30,313,1
bolbo01,2020,DEN,11,108,0.30000000000000004
bolbo01,2021,DEN,35,166,0
boldejo01,2019,PHI,54,718,1.2
boldejo01,2020,PHI,4,14,0
boldejo01,2020,PHO,3,33,0
boldejo01,2020,TOT,7,47,0
boldema01,2020,CLE,1,3,0
boldema01,2021,CLE,6,29,0
bolomjo01,2017,UTA,14,62,0.2
bolomjo01,2018,MIL,6,38,0.1
bonejo01,2020,DET,10,53,-0.1
bonejo01,2021,ORL,14,196,0.2
bongais01,2019,LAL,22,120,-0.1
bongais01,2020,WAS,66,1250,1.8
bongais01,2021,WAS,44,442,-0.1
bonnema01,2010,SAS,75,1334,3.9000000000000004
bonnema01,2011,SAS,72,1555,4.800000000000001
bonnema01,2012,SAS,78,1491,4.2
bonnema01,2013,SAS,88,1176,3.4
bonnema01,2014,SAS,83,826,2.1
bonnema01,2015,SAS,79,971,2
bonnema01,2016,SAS,30,206,0.8
bookede01,2016,PHO,76,2108,1.9
bookede01,2017,PHO,78,2730,2
bookede01,2018,PHO,54,1865,2.4
bookede01,2019,PHO,64,2242,3.5
bookede01,2020,PHO,70,2512,7.5
bookede01,2021,PHO,82,2875,6.1000000000000005
booketr01,2011,WAS,65,1063,2.6
booketr01,2012,WAS,50,1261,3
booketr01,2013,WAS,48,887,2.3
booketr01,2014,WAS,81,1699,4.8
booketr01,2015,UTA,79,1564,3.6
booketr01,2016,UTA,79,1632,4.3
booketr01,2017,BRK,71,1754,3.1
booketr01,2018,BRK,18,395,0.6
booketr01,2018,IND,24,333,1
booketr01,2018,PHI,33,494,1.7
booketr01,2018,TOT,68,1158,2.9
boonejo01,2010,BRK,63,1045,1.8
boozeca01,2010,UTA,88,3075,10.5
boozeca01,2011,CHI,75,2389,7.1
boozeca01,2012,CHI,72,2148,7.5
boozeca01,2013,CHI,91,2977,6.3
boozeca01,2014,CHI,81,2262,3.5
boozeca01,2015,LAL,71,1692,2.2
boshch01,2010,TOR,70,2526,9.6
boshch01,2011,MIA,98,3629,12.9
boshch01,2012,MIA,71,2446,8.6
boshch01,2013,MIA,97,3205,11.2
boshch01,2014,MIA,99,3217,10
boshch01,2015,MIA,44,1556,3.6
boshch01,2016,MIA,53,1778,6.4
bouchch01,2018,GSW,1,1,0
bouchch01,2019,TOR,30,167,0.7
bouchch01,2020,TOR,69,862,3.8
bouchch01,2021,TOR,60,1453,6.1
bowenbr02,2020,IND,6,31,-0.1
bowenbr02,2021,IND,6,15,0
bowenry01,2010,OKC,1,8,0.1
bowmaky01,2020,GSW,45,1015,-0.1
boykiea01,2010,WAS,67,1117,1
boykiea01,2011,MIL,57,862,2.3
boykiea01,2012,HOU,8,111,0.1
brackcr01,2011,PHI,3,33,-0.1
brackcr01,2012,PHI,14,88,-0.1
bradlav01,2011,BOS,31,162,-0.5
bradlav01,2012,BOS,74,1616,2.4
bradlav01,2013,BOS,56,1626,0.4
bradlav01,2014,BOS,60,1855,1.8
bradlav01,2015,BOS,81,2561,2.5
bradlav01,2016,BOS,77,2569,4.8999999999999995
bradlav01,2017,BOS,73,2480,3.3000000000000003
bradlav01,2018,DET,40,1268,-0.2
bradlav01,2018,LAC,6,165,0
bradlav01,2018,TOT,46,1433,-0.2
bradlav01,2019,LAC,49,1463,-0.3
bradlav01,2019,MEM,14,442,0.7
bradlav01,2019,TOT,63,1905,0.3
bradlav01,2020,LAL,49,1186,1.5
bradlav01,2021,HOU,17,391,-0.4
bradlav01,2021,MIA,10,211,0.3
bradlav01,2021,TOT,27,602,-0.1
bradlto01,2018,UTA,10,31,0
bradlto01,2019,UTA,3,36,0.1
bradlto01,2020,UTA,64,711,3.3
bradlto01,2021,OKC,22,397,1.3
bradlto01,2021,PHI,20,287,1.5
bradlto01,2021,TOT,42,684,2.7
brandel01,2010,PHI,76,2297,3.5
brandel01,2011,PHI,86,2994,9.9
brandel01,2012,PHI,73,2088,7.1
brandel01,2013,DAL,72,1527,3.4
brandel01,2014,ATL,80,1495,3.8000000000000003
brandel01,2015,ATL,39,490,0.7
brandel01,2016,PHI,17,225,0.2
brantja01,2020,UTA,11,109,-0.1
brantja01,2021,UTA,30,141,0.5
brazdig01,2020,NYK,9,53,-0.1
brazdig01,2021,NYK,4,7,0
brazdig01,2021,ORL,8,234,0.1
brazdig01,2021,PHI,1,8,-0.1
brazdig01,2021,TOT,13,249,0.1
breweco01,2010,MIN,82,2482,1
breweco01,2011,DAL,19,171,0.5
breweco01,2011,MIN,56,1362,0.6
breweco01,2011,TOT,69,1510,1.1
breweco01,2012,DEN,66,1403,2.6999999999999997
breweco01,2013,DEN,88,2149,3.6999999999999997
breweco01,2014,MIN,81,2609,5.2
breweco01,2015,HOU,73,1835,3
breweco01,2015,MIN,24,680,0.4
breweco01,2015,TOT,80,2087,3.1
breweco01,2016,HOU,87,1746,1
breweco01,2017,HOU,58,923,0.9
breweco01,2017,LAL,24,358,0.3
breweco01,2017,TOT,82,1281,1.2
breweco01,2018,LAL,54,694,0.7
breweco01,2018,OKC,24,665,2
breweco01,2018,TOT,72,1208,2.3
breweco01,2019,PHI,7,140,0.1
breweco01,2019,SAC,24,352,0.8
breweco01,2019,TOT,31,492,1
breweco01,2020,SAC,5,33,0
brewero02,2010,MEM,5,80,0
brewero02,2010,TOT,58,1742,3.7
brewero02,2010,UTA,53,1662,3.8
brewero02,2011,CHI,97,2041,6.300000000000001
brewero02,2012,CHI,71,1718,3.8
brewero02,2013,NYK,46,711,0.8
brewero02,2013,OKC,15,150,0.2
brewero02,2013,TOT,60,853,1.1
brewero02,2014,CHI,1,2,0
brewero02,2014,HOU,23,158,0
brewero02,2014,TOT,24,160,0
brezepr01,2010,MIL,18,84,0.2
brezepr01,2010,PHI,7,36,-0.1
brezepr01,2010,TOT,21,95,0
bridgmi01,2019,PHO,82,2417,2.9
bridgmi01,2020,PHO,73,2042,4.8
bridgmi01,2021,PHO,87,2839,9.3
bridgmi02,2019,CHO,80,1696,2.9
bridgmi02,2020,CHO,65,1995,1.6
bridgmi02,2021,CHO,66,1932,4.2
brimaam01,2021,IND,5,29,0
briscis01,2019,ORL,39,559,0.3
brissos01,2020,TOR,19,135,0.1
brissos01,2021,IND,21,519,1.8
brockjo01,2010,SAC,52,654,1.7
brockjo01,2011,MIL,63,677,1.9
brockjo01,2012,MIL,35,239,0.1
broekry01,2019,DAL,42,453,0.8
broekry01,2020,DAL,17,180,0.4
brogdma01,2017,MIL,81,2165,4.199999999999999
brogdma01,2018,MIL,55,1622,2.7
brogdma01,2019,MIL,71,2030,7
brogdma01,2020,IND,58,1826,4.4
brogdma01,2021,IND,56,1930,4.2
brookaa01,2010,HOU,82,2919,5.5
brookaa01,2011,HOU,34,811,0.4
brookaa01,2011,PHO,25,473,0.7
brookaa01,2011,TOT,59,1284,1.1
brookaa01,2013,HOU,13,105,-0.1
brookaa01,2013,SAC,46,959,0.9
brookaa01,2013,TOT,53,997,0.8
brookaa01,2014,DEN,29,841,1
brookaa01,2014,HOU,43,716,1.1
brookaa01,2014,TOT,72,1557,2.2
brookaa01,2015,CHI,94,2017,3.1999999999999997
brookaa01,2016,CHI,69,1108,0.9
brookaa01,2017,IND,66,901,0.3
brookaa01,2018,MIN,34,192,0.1
brookar01,2021,HOU,20,520,0.3
brookdi01,2018,MEM,82,2350,1.2
brookdi01,2019,MEM,18,330,0
brookdi01,2020,MEM,73,2112,1.2
brookdi01,2021,MEM,72,2172,1.7
brookma01,2012,BRK,56,1648,0.8
brookma01,2013,BRK,80,952,1.3
brookma01,2014,BOS,10,73,0
brookma01,2014,GSW,7,15,0
brookma01,2014,LAL,18,228,0.3
brookma01,2014,TOT,35,316,0.4
brookma01,2018,MEM,7,193,0.7
brookma01,2019,MEM,29,387,0.1
brownan02,2016,LAL,29,599,-0.3
brownan02,2017,NOP,9,143,0
brownan02,2017,ORL,2,16,0
brownan02,2017,TOT,11,159,0
brownan02,2018,MIN,1,4,0
brownbo02,2010,LAC,23,191,-0.4
brownbo02,2010,NOP,22,328,-0.2
brownbo02,2010,TOT,45,519,-0.5
brownbo02,2017,HOU,30,145,0.2
brownbo02,2018,HOU,20,115,-0.2
brownbr01,2019,DET,78,1506,1.4
brownbr01,2020,DET,58,1634,2.1
brownbr01,2021,BRK,77,1728,5.2
brownch02,2020,ATL,10,40,0
brownch02,2021,OKC,9,152,-0.1
brownde02,2010,CHI,12,95,-0.3
brownde02,2010,NOP,39,967,0.6
brownde02,2010,TOT,50,1060,0.4
brownde04,2010,CHO,59,536,1.3
brownde04,2011,CHO,41,488,0.8
brownde04,2011,NYK,8,88,0.2
brownde04,2011,TOT,49,576,1
brownde04,2012,CHO,65,1443,2.3
brownja01,2015,LAL,19,568,0.4
brownja02,2017,BOS,95,1556,1.6
brownja02,2018,BOS,88,2735,5.8
brownja02,2019,BOS,83,2187,3.7
brownja02,2020,BOS,74,2606,6.7
brownja02,2021,BOS,58,1999,4.8
brownkw01,2010,DET,48,660,-0.1
brownkw01,2011,CHO,66,1714,3.5
brownkw01,2012,GSW,9,187,0.1
brownkw01,2013,PHI,22,269,0.4
brownlo01,2014,PHI,26,224,-0.3
brownlo01,2015,MIN,29,549,0.3
brownlo01,2016,PHO,8,61,-0.2
brownlo01,2018,TOR,18,168,0.2
brownlo01,2019,TOR,26,212,-0.1
brownma02,2015,BRK,49,791,0.5
brownma02,2016,BRK,62,982,0.6
brownma02,2018,HOU,4,31,0
brownmo01,2020,POR,9,33,0
brownmo01,2021,OKC,43,920,2.6
brownsh01,2010,LAL,105,2024,3.6999999999999997
brownsh01,2011,LAL,92,1734,3.3000000000000003
brownsh01,2012,PHO,59,1400,1.6
brownsh01,2013,PHO,59,1402,1.2
brownsh01,2014,NYK,19,148,0
brownsh01,2014,SAS,10,103,-0.2
brownsh01,2014,TOT,29,251,-0.3
brownsh01,2015,MIA,5,89,0
brownst02,2018,MIL,57,789,0.7999999999999999
brownst02,2019,MIL,69,1196,2.5
brownst02,2020,MIL,53,771,1.1
brownst02,2021,HOU,51,1229,1.8
browntr01,2019,WAS,52,730,0.6
browntr01,2020,WAS,69,1782,2.4
browntr01,2021,CHI,13,237,0.5
browntr01,2021,TOT,34,524,0.5
browntr01,2021,WAS,21,287,-0.1
brunsja01,2019,DAL,73,1591,2.6
brunsja01,2020,DAL,57,1022,2.1
brunsja01,2021,DAL,75,1811,5.3
brussni01,2017,DAL,54,521,0.6
brussni01,2018,ATL,4,10,0
bryanel01,2021,MIL,10,81,0
bryanko01,2010,LAL,96,3758,13
bryanko01,2011,LAL,92,3133,11
bryanko01,2012,LAL,70,2708,7.6
bryanko01,2013,LAL,78,3013,10.9
bryanko01,2014,LAL,6,177,-0.4
bryanko01,2015,LAL,35,1207,0.2
bryanko01,2016,LAL,66,1863,-0.4
bryanth01,2018,LAL,15,72,0.1
bryanth01,2019,WAS,72,1496,5.6
bryanth01,2020,WAS,46,1147,3.9
bryanth01,2021,WAS,10,271,1
budinch01,2010,HOU,74,1488,3.1
budinch01,2011,HOU,78,1738,3.4
budinch01,2012,HOU,58,1298,3
budinch01,2013,MIN,23,508,0.7
budinch01,2014,MIN,41,751,0.9
budinch01,2015,MIN,67,1286,1.3
budinch01,2016,IND,49,729,1.3
budinch01,2016,PHO,17,200,0.1
budinch01,2016,TOT,66,929,1.4
bullore01,2014,LAC,45,400,0.2
bullore01,2015,LAC,25,263,0.4
bullore01,2015,PHO,11,75,-0.3
bullore01,2015,TOT,36,338,0.1
bullore01,2016,DET,39,451,1.4
bullore01,2017,DET,31,467,1
bullore01,2018,DET,62,1732,4.2
bullore01,2019,DET,44,1355,2.4
bullore01,2019,LAL,19,524,0.7
bullore01,2019,TOT,63,1879,3.1
bullore01,2020,NYK,29,684,0.5
bullore01,2021,NYK,70,2111,4.8
burketr01,2014,UTA,70,2262,0.9
burketr01,2015,UTA,76,2288,2.4
burketr01,2016,UTA,64,1366,2.1
burketr01,2017,WAS,60,723,0.5
burketr01,2018,NYK,36,785,2.4
burketr01,2019,DAL,25,436,1.3
burketr01,2019,NYK,33,689,0.6
burketr01,2019,TOT,58,1125,1.9
burketr01,2020,DAL,14,347,0.7
burketr01,2020,PHI,25,329,0.9
burketr01,2020,TOT,33,520,1.3
burketr01,2021,DAL,64,928,1.2999999999999998
burksal01,2012,UTA,63,1002,1.4
burksal01,2013,UTA,64,1137,1
burksal01,2014,UTA,78,2193,3.2
burksal01,2015,UTA,27,899,1.7
burksal01,2016,UTA,31,797,1.5
burksal01,2017,UTA,42,653,0.8
burksal01,2018,UTA,73,1179,2.3
burksal01,2019,CLE,34,979,0.9
burksal01,2019,SAC,13,127,0.2
burksal01,2019,TOT,64,1375,1.5
burksal01,2019,UTA,17,269,0.5
burksal01,2020,GSW,48,1390,2.5
burksal01,2020,PHI,22,459,1.0999999999999999
burksal01,2020,TOT,66,1754,3.7
burksal01,2021,NYK,54,1383,3.5999999999999996
burtode02,2019,OKC,35,244,0.1
burtode02,2020,OKC,40,358,-0.5
butleca01,2010,DAL,33,1132,1.7999999999999998
butleca01,2010,TOT,74,2783,3.5
butleca01,2010,WAS,47,1853,2.1
butleca01,2011,DAL,29,867,1.2
butleca01,2012,LAC,73,2139,1.9
butleca01,2013,LAC,84,2015,3.6
butleca01,2014,MIL,34,821,0.2
butleca01,2014,OKC,40,1017,1.9000000000000001
butleca01,2014,TOT,56,1419,1.8
butleca01,2015,DET,78,1623,2.4
butleca01,2016,SAC,17,176,0.3
butleji01,2012,CHI,45,363,1.1
butleji01,2013,CHI,94,2624,8.1
butleji01,2014,CHI,72,2809,7.5
butleji01,2015,CHI,77,3019,13.299999999999999
butleji01,2016,CHI,67,2474,9.1
butleji01,2017,CHI,82,3048,14.4
butleji01,2018,MIN,64,2334,9.200000000000001
butleji01,2019,MIN,10,361,1.3
butleji01,2019,PHI,67,2245,8.299999999999999
butleji01,2019,TOT,65,2185,7.9
butleji01,2020,MIA,79,2765,12.5
butleji01,2021,MIA,56,1899,9.100000000000001
butlera01,2010,LAC,82,2702,2.7
butlera01,2011,CHI,9,33,0.1
butlera01,2011,LAC,41,744,-0.2
butlera01,2011,TOT,47,770,-0.1
butlera01,2012,TOR,34,453,-0.2
butlera01,2014,IND,61,448,1.2000000000000002
butlera01,2015,WAS,77,1512,2.6
butlera01,2016,SAS,46,432,1.3
buyckdw01,2014,TOR,14,146,0
buyckdw01,2015,LAL,6,123,0.1
buyckdw01,2018,DET,29,427,0.2
byarsde01,2012,SAS,2,37,0.1
bynuman01,2010,LAL,88,2538,9.5
bynuman01,2011,LAL,64,1820,7.6
bynuman01,2012,LAL,72,2563,9.6
bynuman01,2014,CLE,24,480,0.4
bynuman01,2014,IND,2,36,0
bynuman01,2014,TOT,26,516,0.4
bynumwi01,2010,DET,63,1667,1.9
bynumwi01,2011,DET,61,1125,1.5
bynumwi01,2012,DET,36,514,-0.2
bynumwi01,2013,DET,65,1219,1.7
bynumwi01,2014,DET,56,1054,1
bynumwi01,2015,WAS,10,98,-0.1
cabocbr01,2015,TOR,8,23,-0.1
cabocbr01,2016,TOR,6,43,-0.3
cabocbr01,2017,TOR,9,40,0.1
cabocbr01,2018,SAC,10,100,0
cabocbr01,2018,TOR,2,7,0
cabocbr01,2018,TOT,12,107,0
cabocbr01,2019,MEM,34,800,1.5
cabocbr01,2020,HOU,10,59,0.2
cabocbr01,2020,MEM,22,192,0.2
cabocbr01,2020,TOT,30,244,0.4
cabocbr01,2021,HOU,6,36,-0.1
cacokde01,2020,LAL,1,9,0
cacokde01,2021,LAL,20,98,0.3
calatni01,2014,MEM,71,1173,1.5
calatni01,2015,MEM,67,964,1
caldejo01,2010,TOR,68,1817,4.2
caldejo01,2011,TOR,68,2102,3.7
caldejo01,2012,TOR,53,1799,5.1
caldejo01,2013,DET,28,887,3
caldejo01,2013,TOR,45,1273,4.4
caldejo01,2013,TOT,73,2160,7.4
caldejo01,2014,DAL,88,2659,6.6
caldejo01,2015,NYK,42,1270,0.9
caldejo01,2016,NYK,72,2024,4
caldejo01,2017,ATL,23,322,0.5
caldejo01,2017,LAL,24,292,0
caldejo01,2017,TOT,41,539,0.3
caldejo01,2018,CLE,70,1018,1.8
caldejo01,2019,DET,52,642,0.6
caldwke01,2014,DET,80,1583,1.8
caldwke01,2015,DET,82,2587,2.8
caldwke01,2016,DET,80,2950,5.5
caldwke01,2017,DET,76,2529,4.5
caldwke01,2018,LAL,74,2458,5.3
caldwke01,2019,LAL,82,2035,4
caldwke01,2020,LAL,90,2370,4.800000000000001
caldwke01,2021,LAL,72,2048,4.4
cambyma01,2010,LAC,51,1596,4.6
cambyma01,2010,POR,29,896,2.5
cambyma01,2010,TOT,74,2314,6.8
cambyma01,2011,POR,65,1707,4
cambyma01,2012,HOU,19,458,1.7
cambyma01,2012,POR,40,894,1.9
cambyma01,2012,TOT,59,1352,3.6
cambyma01,2013,NYK,27,253,0
campafa01,2021,DEN,75,1695,3.5
canaais01,2014,HOU,22,252,0.2
canaais01,2015,HOU,25,369,0.6
canaais01,2015,PHI,22,569,0.8
canaais01,2015,TOT,47,938,1.4
canaais01,2016,PHI,77,1966,1.4
canaais01,2017,CHI,42,687,0.6
canaais01,2018,HOU,1,4,0
canaais01,2018,PHO,19,418,0.7
canaais01,2018,TOT,20,422,0.6
canaais01,2019,MIL,4,31,0
canaais01,2019,MIN,7,95,0.2
canaais01,2019,PHO,19,503,-0.1
canaais01,2019,TOT,30,629,0.1
cancavl01,2020,DEN,14,45,0.1
cancavl01,2021,DEN,46,302,0.4
cannade01,2021,ORL,8,74,0.1
capelca01,2015,HOU,29,217,0.6
capelca01,2016,HOU,82,1514,4.4
capelca01,2017,HOU,76,1837,7.1000000000000005
capelca01,2018,HOU,91,2554,12.799999999999999
capelca01,2019,HOU,78,2580,11.700000000000001
capelca01,2020,HOU,39,1279,4.9
capelca01,2021,ATL,79,2417,9.899999999999999
caracde01,2011,LAL,41,215,0.3
cardibr01,2010,MIN,29,267,0.4
cardibr01,2011,DAL,65,655,1.8
cardibr01,2012,DAL,46,286,0
careyve01,2021,CHO,19,115,0.2
carnero01,2010,PHI,68,857,1.5
carnero01,2011,GSW,25,331,0.3
carnero01,2011,MEM,2,5,0
carnero01,2011,TOT,27,336,0.3
carrode01,2010,MEM,71,795,0.5
carrode01,2011,HOU,5,11,0
carrode01,2011,MEM,7,39,0.1
carrode01,2011,TOT,12,50,0.1
carrode01,2012,DEN,4,21,0.1
carrode01,2012,TOT,24,348,0.5
carrode01,2012,UTA,24,400,0.4
carrode01,2013,UTA,66,1111,3.1
carrode01,2014,ATL,80,2587,6.3
carrode01,2015,ATL,86,2747,8.8
carrode01,2016,TOR,46,1382,2
carrode01,2017,TOR,82,2037,4
carrode01,2018,BRK,73,2180,4.1
carrode01,2019,BRK,72,1822,3
carrode01,2020,HOU,11,161,0.4
carrode01,2020,SAS,15,135,-0.1
carrode01,2020,TOT,24,290,0.3
carroma01,2010,DAL,26,126,-0.1
carroma01,2011,CHO,54,582,0.8
carroma01,2012,CHO,53,596,-0.6
carroma01,2013,CHO,1,6,0
cartean01,2010,DEN,55,866,0.9
cartean01,2011,DEN,14,153,-0.1
cartean01,2011,NYK,23,359,0.4
cartean01,2011,TOT,33,463,0.2
cartean01,2012,TOR,24,209,0
carteje01,2019,MEM,39,577,0
carteje01,2020,PHO,58,945,1.8
carteje01,2021,PHO,66,737,1.6
cartemi01,2014,PHI,70,2414,1.3
cartemi01,2015,MIL,31,949,1.2
cartemi01,2015,PHI,41,1391,-0.5
cartemi01,2015,TOT,66,2149,0.8
cartemi01,2016,MIL,54,1649,1.2
cartemi01,2017,CHI,50,899,0.1
cartemi01,2018,CHO,52,835,0.9
cartemi01,2019,HOU,16,145,0.1
cartemi01,2019,ORL,17,319,0.6
cartemi01,2019,TOT,28,372,0.8
cartemi01,2020,ORL,45,833,1.9
cartemi01,2021,ORL,31,800,-0.5
cartevi01,2010,ORL,89,2790,8.6
cartevi01,2011,ORL,22,664,2.1
cartevi01,2011,PHO,51,1387,1.7
cartevi01,2011,TOT,73,2051,3.8
cartevi01,2012,DAL,65,1649,2.6999999999999997
cartevi01,2013,DAL,81,2093,6
cartevi01,2014,DAL,88,2163,4.8999999999999995
cartevi01,2015,MEM,77,1287,1.3
cartevi01,2016,MEM,64,1096,2.1
cartevi01,2017,MEM,79,1994,4
cartevi01,2018,SAC,58,1026,1.2
cartevi01,2019,ATL,76,1330,1.9
cartevi01,2020,ATL,60,876,-0.2
cartewe01,2019,CHI,44,1110,1.9
cartewe01,2020,CHI,43,1256,3.3
cartewe01,2021,CHI,32,792,2.1
cartewe01,2021,ORL,22,583,1.2
cartewe01,2021,TOT,54,1375,3.4
carusal01,2018,LAL,37,562,0.5
carusal01,2019,LAL,25,531,1
carusal01,2020,LAL,85,1685,3.0999999999999996
carusal01,2021,LAL,64,1337,2.3
casspom01,2010,SAC,77,1931,2.5
casspom01,2011,SAC,71,1702,2.5
casspom01,2012,CLE,65,1341,1.2
casspom01,2013,CLE,43,503,0.7
casspom01,2014,HOU,71,1283,2.4
casspom01,2015,SAC,67,1416,2.7
casspom01,2016,SAC,69,1880,3.6
casspom01,2017,MIN,13,222,0.1
casspom01,2017,NOP,1,24,0
casspom01,2017,SAC,22,397,0.4
casspom01,2017,TOT,36,643,0.5
casspom01,2018,GSW,53,740,2.2
casspom01,2019,MEM,36,520,1.3
caulewi01,2016,SAC,66,1412,3.8
caulewi01,2017,SAC,75,1421,2.9
caulewi01,2018,SAC,73,2044,3.9
caulewi01,2019,SAC,81,2213,6.7
caulewi01,2020,DAL,13,157,0.7
caulewi01,2020,GSW,41,940,2.2
caulewi01,2020,TOT,54,1097,2.9
caulewi01,2021,DAL,59,969,2.9
caupatr01,2019,ORL,4,16,0.1
cavanty01,2018,ATL,39,518,1.2
cavanty01,2019,UTA,11,39,0
chalmma01,2010,MIA,78,1938,2.9000000000000004
chalmma01,2011,MIA,91,2090,4.1
chalmma01,2012,MIA,87,2644,6.4
chalmma01,2013,MIA,100,2718,6.2
chalmma01,2014,MIA,93,2713,5.3
chalmma01,2015,MIA,80,2368,2.8
chalmma01,2016,MEM,55,1253,3.7
chalmma01,2016,MIA,6,120,0.1
chalmma01,2016,TOT,61,1373,3.8
chalmma01,2018,MEM,66,1421,0.6
chandty01,2010,CHO,55,1223,2.9
chandty01,2011,DAL,95,2739,12.100000000000001
chandty01,2012,NYK,67,2228,9.5
chandty01,2013,NYK,78,2514,10.5
chandty01,2014,NYK,55,1662,4.9
chandty01,2015,DAL,80,2446,10.8
chandty01,2016,PHO,66,1618,3.8
chandty01,2017,PHO,47,1298,4.1
chandty01,2018,PHO,46,1151,2.7
chandty01,2019,LAL,48,786,1.9
chandty01,2019,PHO,7,89,0.2
chandty01,2019,TOT,55,875,2.1
chandty01,2020,HOU,27,219,0.6
chandwi01,2010,NYK,65,2320,2.7
chandwi01,2011,DEN,26,757,0.4
chandwi01,2011,NYK,51,1759,3.4
chandwi01,2011,TOT,72,2401,3.9
chandwi01,2012,DEN,8,215,-0.1
chandwi01,2013,DEN,49,1284,3.1
